-l,-f,-j,--bs,--ws,--fl,--mm,--lm,filename,orig_size,enc_size,ratio,enc_time,dec_time
0,ctx,16,1048576,32768,524288,0,3,AVERAGE,18781209.09090909,6104657.818181818,32.5,0.629851059480147,0.14252903244712137
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/ooffice,6152192,3082332,50.1,0.37981557846069336,0.06607770919799805
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/mr,9970564,3696763,37.1,0.5995230674743652,0.10680222511291504
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/nci,33553445,2854647,8.5,0.9184932708740234,0.09814047813415527
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/webster,41458703,12144642,29.3,0.9079468250274658,0.3535771369934082
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/reymont,6627202,1860668,28.1,0.4237985610961914,0.0621645450592041
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/dickens,10192446,3928461,38.5,0.4433896541595459,0.12506771087646484
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/mozilla,51220480,19192008,37.5,2.897104024887085,0.3312520980834961
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/osdb,10085684,3676053,36.4,0.2805004119873047,0.08119010925292969
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/x-ray,8474240,5927781,70.0,0.3755800724029541,0.1404402256011963
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/samba,21606400,5419855,25.1,0.5704224109649658,0.12192225456237793
0,ctx,16,1048576,32768,524288,0,4,datasets/silesia/sao,7251944,5319303,73.4,0.29740452766418457,0.0820155143737793
0,ctx,16,1048576,32768,524288,0,4,AVERAGE,18781209.09090909,6100228.454545454,32.5,0.7358162186362527,0.14260454611344772
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/ooffice,6152192,3180009,51.7,0.20311307907104492,0.0715024471282959
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/mr,9970564,3733438,37.4,0.2947688102722168,0.11245465278625488
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/nci,33553445,3672413,10.9,0.39443492889404297,0.11906075477600098
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/webster,41458703,13189635,31.8,0.9086568355560303,0.39071083068847656
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/reymont,6627202,2096317,31.6,0.20356416702270508,0.06836318969726562
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/dickens,10192446,4198183,41.2,0.35278987884521484,0.13247060775756836
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/mozilla,51220480,19860997,38.8,0.9788370132446289,0.360140323638916
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/osdb,10085684,3851490,38.2,0.28763604164123535,0.08806753158569336
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/x-ray,8474240,5963417,70.4,0.36183977127075195,0.14134597778320312
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/samba,21606400,5807585,26.9,0.4280579090118408,0.13467741012573242
0,ctx,16,1048576,32768,1048576,10,0,datasets/silesia/sao,7251944,5404602,74.5,0.25838756561279297,0.08713269233703613
0,ctx,16,1048576,32768,1048576,10,0,AVERAGE,18781209.09090909,6450735.090909091,34.3,0.4247350909493186,0.1550842198458585
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/ooffice,6152192,3140844,51.1,0.1781775951385498,0.06481075286865234
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/mr,9970564,3789961,38.0,0.27782392501831055,0.10542178153991699
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/nci,33553445,3361650,10.0,0.3811349868774414,0.11162996292114258
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/webster,41458703,12890546,31.1,0.9143836498260498,0.36837077140808105
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/reymont,6627202,2031569,30.7,0.1829679012298584,0.06656956672668457
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/dickens,10192446,4140936,40.6,0.30971860885620117,0.13009905815124512
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/mozilla,51220480,19550022,38.2,0.9775488376617432,0.32993555068969727
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/osdb,10085684,3804272,37.7,0.2755167484283447,0.08570504188537598
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/x-ray,8474240,5958318,70.3,0.3505067825317383,0.13555526733398438
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/samba,21606400,5653041,26.2,0.40886354446411133,0.12892770767211914
0,ctx,16,1048576,32768,1048576,10,1,datasets/silesia/sao,7251944,5379630,74.2,0.2550644874572754,0.08397459983825684
0,ctx,16,1048576,32768,1048576,10,1,AVERAGE,18781209.09090909,6336435.363636363,33.7,0.4101551879536022,0.14645455100319602
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/ooffice,6152192,3150221,51.2,0.20272302627563477,0.06357622146606445
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/mr,9970564,3815146,38.3,0.2683873176574707,0.10510420799255371
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/nci,33553445,3248511,9.7,0.4291856288909912,0.10943770408630371
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/webster,41458703,12832491,31.0,0.8269941806793213,0.355989933013916
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/reymont,6627202,2040699,30.8,0.17024803161621094,0.06755995750427246
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/dickens,10192446,4131070,40.5,0.3153853416442871,0.12447905540466309
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/mozilla,51220480,19566229,38.2,0.9268572330474854,0.32436633110046387
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/osdb,10085684,3752339,37.2,0.2589578628540039,0.08243036270141602
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/x-ray,8474240,5967837,70.4,0.3221578598022461,0.13375425338745117
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/samba,21606400,5584969,25.8,0.42481279373168945,0.12505340576171875
0,ctx,16,1048576,32768,1048576,10,2,datasets/silesia/sao,7251944,5414142,74.7,0.2501950263977051,0.0831153392791748
0,ctx,16,1048576,32768,1048576,10,2,AVERAGE,18781209.09090909,6318514.0,33.6,0.39962766387245874,0.14316970651799982
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/ooffice,6152192,3136160,51.0,0.20584511756896973,0.06687521934509277
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/mr,9970564,3831994,38.4,0.26288676261901855,0.10281038284301758
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/nci,33553445,3248989,9.7,0.38915491104125977,0.1063528060913086
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/webster,41458703,12840187,31.0,0.9149534702301025,0.355959415435791
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/reymont,6627202,2046431,30.9,0.17162251472473145,0.06487917900085449
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/dickens,10192446,4158680,40.8,0.3171722888946533,0.12309384346008301
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/mozilla,51220480,19501791,38.1,0.9222114086151123,0.32727837562561035
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/osdb,10085684,3749893,37.2,0.2398841381072998,0.08115744590759277
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/x-ray,8474240,5963121,70.4,0.34624147415161133,0.13305425643920898
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/samba,21606400,5580485,25.8,0.38643646240234375,0.12749052047729492
0,ctx,16,1048576,32768,1048576,10,3,datasets/silesia/sao,7251944,5412833,74.6,0.24960541725158691,0.0867607593536377
0,ctx,16,1048576,32768,1048576,10,3,AVERAGE,18781209.09090909,6315505.818181818,33.6,0.4005467241460627,0.14324656399813565
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/ooffice,6152192,3132618,50.9,0.20611166954040527,0.06603717803955078
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/mr,9970564,3811286,38.2,0.27425432205200195,0.10720705986022949
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/nci,33553445,3243086,9.7,0.4075925350189209,0.10783243179321289
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/webster,41458703,12796415,30.9,0.92169189453125,0.35846877098083496
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/reymont,6627202,2049414,30.9,0.19031834602355957,0.06584763526916504
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/dickens,10192446,4145009,40.7,0.33249354362487793,0.1262342929840088
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/mozilla,51220480,19497178,38.1,0.948749303817749,0.32691383361816406
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/osdb,10085684,3749560,37.2,0.2346973419189453,0.0808110237121582
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/x-ray,8474240,5966412,70.4,0.368863582611084,0.13480901718139648
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/samba,21606400,5570666,25.8,0.418720006942749,0.1255028247833252
0,ctx,16,1048576,32768,1048576,10,4,datasets/silesia/sao,7251944,5400532,74.5,0.27075958251953125,0.08500289916992188
0,ctx,16,1048576,32768,1048576,10,4,AVERAGE,18781209.09090909,6305652.363636363,33.6,0.41584110260009766,0.1440606333992698
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/ooffice,6152192,3134357,50.9,0.21399688720703125,0.07045984268188477
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/mr,9970564,3663852,36.7,0.3010702133178711,0.11240220069885254
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/nci,33553445,3264536,9.7,0.4413597583770752,0.11481642723083496
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/webster,41458703,12445251,30.0,0.9609553813934326,0.3827033042907715
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/reymont,6627202,1903110,28.7,0.2099628448486328,0.0685422420501709
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/dickens,10192446,3943881,38.7,0.3703150749206543,0.1303691864013672
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/mozilla,51220480,19550281,38.2,1.027785062789917,0.3616905212402344
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/osdb,10085684,3799816,37.7,0.24988579750061035,0.09044766426086426
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/x-ray,8474240,5943886,70.1,0.35794830322265625,0.14341521263122559
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/samba,21606400,5629295,26.1,0.4185912609100342,0.13554096221923828
0,ctx,16,1048576,32768,1048576,1000,0,datasets/silesia/sao,7251944,5353291,73.8,0.260805606842041,0.08867216110229492
0,ctx,16,1048576,32768,1048576,1000,0,AVERAGE,18781209.09090909,6239232.363636363,33.2,0.4375160173936324,0.15445997498252176
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/ooffice,6152192,3093204,50.3,0.2141268253326416,0.06608247756958008
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/mr,9970564,3688380,37.0,0.3744494915008545,0.10177755355834961
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/nci,33553445,3010989,9.0,0.4428749084472656,0.10617804527282715
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/webster,41458703,12191553,29.4,1.035327434539795,0.36507439613342285
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/reymont,6627202,1848061,27.9,0.2691316604614258,0.06622028350830078
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/dickens,10192446,3892355,38.2,0.3796103000640869,0.12442874908447266
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/mozilla,51220480,19222907,37.5,1.0545084476470947,0.32819628715515137
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/osdb,10085684,3680601,36.5,0.2541382312774658,0.08315730094909668
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/x-ray,8474240,5929840,70.0,0.36373353004455566,0.1338968276977539
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/samba,21606400,5491240,25.4,0.48146653175354004,0.12854671478271484
0,ctx,16,1048576,32768,1048576,1000,1,datasets/silesia/sao,7251944,5307760,73.2,0.27492737770080566,0.08230876922607422
0,ctx,16,1048576,32768,1048576,1000,1,AVERAGE,18781209.09090909,6123353.636363637,32.6,0.4676631580699574,0.14416976408524948
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/ooffice,6152192,3098665,50.4,0.22374582290649414,0.0668795108795166
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/mr,9970564,3695623,37.1,0.42232584953308105,0.10014462471008301
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/nci,33553445,2905792,8.7,0.5303051471710205,0.10237812995910645
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/webster,41458703,12142738,29.3,0.9872214794158936,0.3513951301574707
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/reymont,6627202,1844051,27.8,0.31697535514831543,0.06327438354492188
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/dickens,10192446,3890552,38.2,0.3726167678833008,0.12274742126464844
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/mozilla,51220480,19234802,37.6,1.1533801555633545,0.3307802677154541
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/osdb,10085684,3676424,36.5,0.26040124893188477,0.08024787902832031
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/x-ray,8474240,5937996,70.1,0.3537611961364746,0.13335323333740234
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/samba,21606400,5424384,25.1,0.4351310729980469,0.12168312072753906
0,ctx,16,1048576,32768,1048576,1000,2,datasets/silesia/sao,7251944,5310921,73.2,0.2860538959503174,0.08070492744445801
0,ctx,16,1048576,32768,1048576,1000,2,AVERAGE,18781209.09090909,6105631.636363637,32.5,0.48562890833074396,0.1412353298880837
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/ooffice,6152192,3086693,50.2,0.24314594268798828,0.06557369232177734
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/mr,9970564,3696736,37.1,0.5114989280700684,0.10422849655151367
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/nci,33553445,2895752,8.6,0.600144624710083,0.10132384300231934
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/webster,41458703,12187132,29.4,1.0117459297180176,0.34886789321899414
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/reymont,6627202,1847758,27.9,0.3915443420410156,0.062206268310546875
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/dickens,10192446,3936013,38.6,0.45063257217407227,0.12435054779052734
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/mozilla,51220480,19185121,37.5,1.379228115081787,0.3249228000640869
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/osdb,10085684,3676233,36.5,0.26747894287109375,0.08327984809875488
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/x-ray,8474240,5928462,70.0,0.3551499843597412,0.13450312614440918
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/samba,21606400,5426685,25.1,0.5285093784332275,0.12148308753967285
0,ctx,16,1048576,32768,1048576,1000,3,datasets/silesia/sao,7251944,5315920,73.3,0.28836822509765625,0.07999920845031738
0,ctx,16,1048576,32768,1048576,1000,3,AVERAGE,18781209.09090909,6107500.454545454,32.5,0.547949725931341,0.14097625559026544
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/ooffice,6152192,3082417,50.1,0.25884509086608887,0.06538057327270508
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/mr,9970564,3698172,37.1,0.5138950347900391,0.10513710975646973
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/nci,33553445,2883973,8.6,0.7203183174133301,0.09759116172790527
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/webster,41458703,12144642,29.3,1.183351993560791,0.34661340713500977
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/reymont,6627202,1860728,28.1,0.4615366458892822,0.06275320053100586
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/dickens,10192446,3928461,38.5,0.4626171588897705,0.12088632583618164
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/mozilla,51220480,19192666,37.5,1.5159687995910645,0.327289342880249
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/osdb,10085684,3676053,36.4,0.2714359760284424,0.0801534652709961
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/x-ray,8474240,5927781,70.0,0.3501601219177246,0.1352245807647705
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/samba,21606400,5421247,25.1,0.5418157577514648,0.11939001083374023
0,ctx,16,1048576,32768,1048576,1000,4,datasets/silesia/sao,7251944,5319303,73.4,0.30306577682495117,0.08119535446166992
0,ctx,16,1048576,32768,1048576,1000,4,AVERAGE,18781209.09090909,6103222.090909091,32.5,0.5984555157748136,0.14014677567915482
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/ooffice,6152192,3134281,50.9,0.20879888534545898,0.07358455657958984
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/mr,9970564,3663152,36.7,0.3115723133087158,0.11278891563415527
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/nci,33553445,3250726,9.7,0.4334578514099121,0.11661171913146973
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/webster,41458703,12445251,30.0,0.8848764896392822,0.38006138801574707
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/reymont,6627202,1903083,28.7,0.22796297073364258,0.06953811645507812
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/dickens,10192446,3943881,38.7,0.3524014949798584,0.13120675086975098
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/mozilla,51220480,19545808,38.2,1.0844964981079102,0.35986328125
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/osdb,10085684,3799816,37.7,0.24416851997375488,0.08773469924926758
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/x-ray,8474240,5943886,70.1,0.3319060802459717,0.14572882652282715
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/samba,21606400,5627969,26.0,0.465120792388916,0.13424420356750488
0,ctx,16,1048576,32768,1048576,0,0,datasets/silesia/sao,7251944,5353291,73.8,0.2796802520751953,0.08675003051757812
0,ctx,16,1048576,32768,1048576,0,0,AVERAGE,18781209.09090909,6237376.7272727275,33.2,0.4385856498371471,0.15437386252663352
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/ooffice,6152192,3093227,50.3,0.22244620323181152,0.06919336318969727
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/mr,9970564,3687641,37.0,0.4003021717071533,0.09892058372497559
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/nci,33553445,2989004,8.9,0.45107364654541016,0.10411190986633301
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/webster,41458703,12191553,29.4,0.8942258358001709,0.3694601058959961
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/reymont,6627202,1848018,27.9,0.2670450210571289,0.06512713432312012
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/dickens,10192446,3892355,38.2,0.38239049911499023,0.1260976791381836
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/mozilla,51220480,19220975,37.5,1.1133763790130615,0.3325366973876953
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/osdb,10085684,3680601,36.5,0.2520027160644531,0.0825958251953125
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/x-ray,8474240,5929840,70.0,0.38022422790527344,0.13525176048278809
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/samba,21606400,5490048,25.4,0.42911291122436523,0.1286320686340332
0,ctx,16,1048576,32768,1048576,0,1,datasets/silesia/sao,7251944,5307760,73.2,0.2801520824432373,0.07961773872375488
0,ctx,16,1048576,32768,1048576,0,1,AVERAGE,18781209.09090909,6121002.0,32.6,0.4611228812824596,0.14468589696017178
